license_plate,serviceOnDuty,id,location/type,location/coordinates/0,location/coordinates/1,emergencyVehicleType,observationDateTime
KA51G5028,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.553879,12.996873,AMBULANCE,2022-01-01T10:36:33+05:30
KA02G1607,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.627525,12.937628,MOTORCYCLE AMBULANCE,2022-01-01T10:36:45+05:30
KA51G5235,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.784157,12.860761,AMBULANCE,2022-01-01T10:36:46+05:30
KA51G5247,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.505791,12.931649,AMBULANCE,2022-01-01T10:36:40+05:30
KA51G5223,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.555672,12.959095,AMBULANCE,2022-01-01T10:36:39+05:30
KA51G5230,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.596191,13.099824,AMBULANCE,2022-01-01T10:36:44+05:30
KA51G5250,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.528412,13.071387,AMBULANCE,2022-01-01T10:36:40+05:30
KA51G5246,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.578613,12.804123,AMBULANCE,2022-01-01T10:36:40+05:30
KA51G5253,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.390968,13.099185,AMBULANCE,2022-01-01T10:36:47+05:30
KA51G5257,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.630997,12.921727,AMBULANCE,2022-01-01T10:36:46+05:30
KA51G5028,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.553581,12.99724,AMBULANCE,2022-01-01T10:36:43+05:30
KA02G1607,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.627525,12.937626,MOTORCYCLE AMBULANCE,2022-01-01T10:36:54+05:30
KA51G5250,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.528412,13.071388,AMBULANCE,2022-01-01T10:36:50+05:30
KA51G5235,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.784149,12.860756,AMBULANCE,2022-01-01T10:36:56+05:30
KA51G5246,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.578613,12.804123,AMBULANCE,2022-01-01T10:36:50+05:30
KA51G5253,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.390968,13.099201,AMBULANCE,2022-01-01T10:36:57+05:30
KA51G5257,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.630989,12.921728,AMBULANCE,2022-01-01T10:36:56+05:30
KA51G5028,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.553703,12.997346,AMBULANCE,2022-01-01T10:36:53+05:30
KA51G5035,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.53772,13.081047,AMBULANCE,2022-01-01T10:36:55+05:30
KA51G5252,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.704674,13.017626,AMBULANCE,2022-01-01T10:36:53+05:30
KA51G5247,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.505791,12.931649,AMBULANCE,2022-01-01T10:36:51+05:30
KA51G5223,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.555588,12.958969,AMBULANCE,2022-01-01T10:36:49+05:30
KA51G5230,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.596191,13.099828,AMBULANCE,2022-01-01T10:36:56+05:30
KA02G3769,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.592186,12.925132,AMBULANCE,2022-01-01T10:36:55+05:30
KA02G1607,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.627525,12.937619,MOTORCYCLE AMBULANCE,2022-01-01T10:37:04+05:30
KA51G5041,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.589149,13.042559,AMBULANCE,2022-01-01T10:20:42+05:30
KA40G473,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.500267,12.951152,AMBULANCE,2022-01-01T10:37:03+05:30
KA51G5022,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.569977,12.938424,AMBULANCE,2022-01-01T10:37:01+05:30
KA51G5250,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.528412,13.071388,AMBULANCE,2022-01-01T10:37:00+05:30
KA51G5256,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.651474,12.872554,AMBULANCE,2022-01-01T10:37:07+05:30
KA51G5246,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.578613,12.804124,AMBULANCE,2022-01-01T10:36:59+05:30
KA51G5247,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.505791,12.931649,AMBULANCE,2022-01-01T10:37:01+05:30
KA51G5235,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.784157,12.860762,AMBULANCE,2022-01-01T10:37:05+05:30
KA51G5240,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.711235,12.801133,AMBULANCE,2022-01-01T10:37:02+05:30
KA51G5253,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.390968,13.099209,AMBULANCE,2022-01-01T10:37:07+05:30
KA02G1658,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.514122,12.913455,MOTORCYCLE AMBULANCE,2022-01-01T10:37:00+05:30
KA51G5230,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.596176,13.099835,AMBULANCE,2022-01-01T10:37:06+05:30
KA01G6693,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.509758,12.806949,AMBULANCE,2022-01-01T10:36:59+05:30
KA51G5223,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.555267,12.958495,AMBULANCE,2022-01-01T10:36:59+05:30
KA51G5257,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.630989,12.921736,AMBULANCE,2022-01-01T10:37:05+05:30
KA51G5028,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.554115,12.997484,AMBULANCE,2022-01-01T10:37:03+05:30
KA01G6713,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.736671,13.036692,AMBULANCE,2022-01-01T10:37:06+05:30
KA40G425,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.594383,13.009633,AMBULANCE,2022-01-01T10:37:13+05:30
KA51G5040,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.566498,12.884164,AMBULANCE,2022-01-01T10:37:13+05:30
KA51G5250,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.528412,13.071389,AMBULANCE,2022-01-01T10:37:10+05:30
KA51G5246,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.578613,12.804124,AMBULANCE,2022-01-01T10:37:09+05:30
KA51G5253,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.390976,13.099214,AMBULANCE,2022-01-01T10:37:17+05:30
KA51G5257,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.630981,12.921736,AMBULANCE,2022-01-01T10:37:15+05:30
KA40G430,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.570145,12.995599,AMBULANCE,2022-01-01T10:37:14+05:30
KA02G1607,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.627525,12.937619,MOTORCYCLE AMBULANCE,2022-01-01T10:37:14+05:30
KA51G5027,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.615135,12.960874,AMBULANCE,2022-01-01T10:37:11+05:30
KA51G5235,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.784157,12.860767,AMBULANCE,2022-01-01T10:37:15+05:30
KA51G5247,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.505936,12.931521,AMBULANCE,2022-01-01T10:37:11+05:30
KA51G5223,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.554596,12.958119,AMBULANCE,2022-01-01T10:37:09+05:30
KA51G5230,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.596169,13.099834,AMBULANCE,2022-01-01T10:37:16+05:30
KA51G5028,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.554688,12.997707,AMBULANCE,2022-01-01T10:37:13+05:30
KA02G1607,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.627525,12.93762,MOTORCYCLE AMBULANCE,2022-01-01T10:37:24+05:30
KA51G5250,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.528412,13.071389,AMBULANCE,2022-01-01T10:37:20+05:30
KA51G5246,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.578606,12.80413,AMBULANCE,2022-01-01T10:37:19+05:30
KA51G5245,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.591042,12.982955,AMBULANCE,2022-01-01T10:37:27+05:30
KA51G5253,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.390991,13.099219,AMBULANCE,2022-01-01T10:37:27+05:30
KA51G5257,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.630981,12.921732,AMBULANCE,2022-01-01T10:37:25+05:30
KA51G5230,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.596169,13.099835,AMBULANCE,2022-01-01T10:37:26+05:30
KA40G518,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.535919,12.983165,AMBULANCE,2022-01-01T10:37:27+05:30
KA51G5026,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.618729,13.020879,AMBULANCE,2022-01-01T10:37:22+05:30
KA51G5235,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.784157,12.86077,AMBULANCE,2022-01-01T10:37:26+05:30
KA51G5238,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.600899,12.958974,AMBULANCE,2022-01-01T10:37:27+05:30
KA51G5247,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.506454,12.931683,AMBULANCE,2022-01-01T10:37:21+05:30
KA51G5223,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.553741,12.957859,AMBULANCE,2022-01-01T10:37:19+05:30
KA51G5251,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.582977,12.973325,AMBULANCE,2022-01-01T10:37:24+05:30
KA51G5028,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.555038,12.997833,AMBULANCE,2022-01-01T10:37:22+05:30
KA51G5039,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.563202,12.948929,AMBULANCE,2022-01-01T10:37:33+05:30
KA51G5235,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.784157,12.86077,AMBULANCE,2022-01-01T10:37:36+05:30
KA51G5247,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.507767,12.932519,AMBULANCE,2022-01-01T10:37:31+05:30
KA51G5223,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.552933,12.957609,AMBULANCE,2022-01-01T10:37:29+05:30
KA51G5230,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.596176,13.099814,AMBULANCE,2022-01-01T10:37:37+05:30
KA02G1607,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.627525,12.93762,MOTORCYCLE AMBULANCE,2022-01-01T10:37:34+05:30
KA51G5250,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.528412,13.07139,AMBULANCE,2022-01-01T10:37:30+05:30
KA51G5246,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.578606,12.80414,AMBULANCE,2022-01-01T10:37:29+05:30
KA51G5253,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.390991,13.099224,AMBULANCE,2022-01-01T10:37:37+05:30
KA51G5257,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.630966,12.921727,AMBULANCE,2022-01-01T10:37:36+05:30
KA51G5028,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.55526,12.997953,AMBULANCE,2022-01-01T10:37:32+05:30
KA51G5250,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.528412,13.071391,AMBULANCE,2022-01-01T10:37:40+05:30
KA02G1607,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.627525,12.937619,MOTORCYCLE AMBULANCE,2022-01-01T10:37:44+05:30
KA51G5235,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.784157,12.860771,AMBULANCE,2022-01-01T10:37:46+05:30
KA51G5247,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.508888,12.933469,AMBULANCE,2022-01-01T10:37:41+05:30
KA51G5223,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.552689,12.957536,AMBULANCE,2022-01-01T10:37:39+05:30
KA51G5230,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.596184,13.099799,AMBULANCE,2022-01-01T10:37:47+05:30
KA51G5246,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.578598,12.804145,AMBULANCE,2022-01-01T10:37:39+05:30
KA51G5253,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.390999,13.099228,AMBULANCE,2022-01-01T10:37:47+05:30
KA51G5257,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.630959,12.921709,AMBULANCE,2022-01-01T10:37:46+05:30
KA51G5028,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.555336,12.998231,AMBULANCE,2022-01-01T10:37:43+05:30
KA51G5035,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.537727,13.081055,AMBULANCE,2022-01-01T10:37:54+05:30
KA51G5250,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.528412,13.071392,AMBULANCE,2022-01-01T10:37:50+05:30
KA51G5252,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.704659,13.017643,AMBULANCE,2022-01-01T10:37:52+05:30
KA02G1607,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.627541,12.937603,MOTORCYCLE AMBULANCE,2022-01-01T10:37:54+05:30
KA51G5235,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.784157,12.860771,AMBULANCE,2022-01-01T10:37:56+05:30
KA51G5246,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.57859,12.804154,AMBULANCE,2022-01-01T10:37:49+05:30
KA51G5247,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.510094,12.93448,AMBULANCE,2022-01-01T10:37:51+05:30
KA51G5223,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.552597,12.957519,AMBULANCE,2022-01-01T10:37:49+05:30
KA51G5230,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.596191,13.099795,AMBULANCE,2022-01-01T10:37:57+05:30
KA01G6693,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.509758,12.806949,AMBULANCE,2022-01-01T10:37:59+05:30
KA51G5253,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.390999,13.099229,AMBULANCE,2022-01-01T10:37:57+05:30
KA51G5257,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.630974,12.921741,AMBULANCE,2022-01-01T10:37:55+05:30
KA51G5028,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.55545,12.99857,AMBULANCE,2022-01-01T10:37:53+05:30
KA02G3769,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.592201,12.925168,AMBULANCE,2022-01-01T10:37:54+05:30
KA40G473,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.500267,12.951148,AMBULANCE,2022-01-01T10:38:03+05:30
KA51G5022,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.570213,12.938223,AMBULANCE,2022-01-01T10:38:01+05:30
KA51G5256,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.651482,12.872552,AMBULANCE,2022-01-01T10:38:07+05:30
KA51G5246,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.57859,12.804169,AMBULANCE,2022-01-01T10:37:59+05:30
KA51G5247,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.511017,12.935058,AMBULANCE,2022-01-01T10:38:01+05:30
KA51G5223,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.552261,12.957398,AMBULANCE,2022-01-01T10:37:59+05:30
KA51G5257,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.631165,12.921852,AMBULANCE,2022-01-01T10:38:05+05:30
KA02G1607,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.627548,12.9376,MOTORCYCLE AMBULANCE,2022-01-01T10:38:04+05:30
KA51G5250,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.528412,13.071393,AMBULANCE,2022-01-01T10:38:00+05:30
KA51G5235,YES,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.784157,12.860771,AMBULANCE,2022-01-01T10:38:06+05:30
KA51G5240,NO,datakaveri.org/fb0924bef803e220e0d0bc8ceaf0a1f999442f32/rs.iudx.org.in/bengaluru-emergency-vehicles/ambulance-live,Point,77.711235,12.801134,AMBULANCE,2022-01-01T10:38:02+05:30
