route_id,trip_delay,license_plate,last_stop_arrival_time,trip_id,observationDateTime,trip_direction,vehicle_label,id,last_stop_id,actual_trip_start_time,location/type,location/coordinates/0,location/coordinates/1,speed
402U,2708,GJ05BZ4201,09:50:10,17533542,2022-01-01T10:39:14+05:30,UP,H334,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4242,2022-01-01T08:38:26+05:30,Point,72.869582,21.190063,0
254U,629,GJ05BZ3679,10:36:54,17527693,2022-01-01T10:39:10+05:30,UP,H345,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2202,2022-01-01T07:33:53+05:30,Point,72.825167,21.210197,32
103SD,671,GJ05BZ2677,10:37:52,17532335,2022-01-01T10:39:20+05:30,DN,H281,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2305,2022-01-01T09:46:04+05:30,Point,72.853039,21.208596,11
254U,1599,GJ05BZ2789,10:37:47,17527692,2022-01-01T10:39:19+05:30,UP,H298,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1002,2022-01-01T10:01:59+05:30,Point,72.843577,21.195426,0
16U,3,GJ05BZ2876,10:37:56,17526740,2022-01-01T10:39:20+05:30,UP,H303,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2073,2022-01-01T09:56:00+05:30,Point,72.871664,21.168485,0
16U,109,GJ05BZ2976,10:36:40,17526746,2022-01-01T10:39:20+05:30,UP,H312,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2030,2022-01-01T10:04:00+05:30,Point,72.86672,21.204471,32
706D,323,GJ05BZ3675,10:36:31,17530473,2022-01-01T10:39:19+05:30,DN,H318,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,3707,2022-01-01T10:04:47+05:30,Point,72.786954,21.22141,0
403U,71,GJ05BZ4185,,17527953,2022-01-01T10:39:21+05:30,UP,H326,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2456,2022-01-01T09:40:04+05:30,Point,72.903322,21.23648,36
19U,297,GJ05BZ4401,10:33:53,17528047,2022-01-01T10:39:21+05:30,UP,H331,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2033,2022-01-01T10:19:53+05:30,Point,72.874197,21.190468,34
13U,5,GJ05BZ4186,10:34:21,17526293,2022-01-01T10:39:21+05:30,UP,H337,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2028,2022-01-01T10:11:16+05:30,Point,72.868098,21.21803,21
213D,2097,GJ05BZ3630,09:41:42,17530614,2022-01-01T10:39:20+05:30,DN,H357,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2236,2022-01-01T09:02:38+05:30,Point,72.834481,21.219102,28
22U,188,GJ05BX8758,,17529752,2022-01-01T10:39:12+05:30,UP,H36,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4042,2022-01-01T10:29:11+05:30,Point,72.85572,21.255317,0
16D,1169,GJ05BZ5309,10:36:15,17526980,2022-01-01T10:39:11+05:30,DN,H383,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2027,2022-01-01T10:06:15+05:30,Point,72.851576,21.219644,22
403U,598,GJ05BZ5695,10:36:00,17527919,2022-01-01T10:39:12+05:30,UP,H393,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4329,2022-01-01T09:53:04+05:30,Point,72.886685,21.220772,14
13U,211,GJ05BZ5798,10:37:42,17526301,2022-01-01T10:39:18+05:30,UP,H397,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2014,2022-01-01T07:56:09+05:30,Point,72.814853,21.231716,46
104D,30,GJ05BX3022,10:21:35,17533826,2022-01-01T10:38:52+05:30,DN,M02,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4449,2022-01-01T10:35:08+05:30,Point,72.876872,21.146777,15
105U,688,GJ05BX3127,10:37:51,17528419,2022-01-01T10:39:15+05:30,UP,M11,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1002,2022-01-01T10:35:21+05:30,Point,72.843598,21.195509,9
105D,241,GJ05BX3191,10:38:41,17528495,2022-01-01T10:39:11+05:30,DN,M17,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4541,2022-01-01T10:27:54+05:30,Point,72.839599,21.141498,10
205GD,769,GJ05BX3273,,17531330,2022-01-01T10:39:11+05:30,DN,M37,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1132,2022-01-01T09:41:57+05:30,Point,72.810213,21.187162,19
504U,1038,GJ05BX3388,10:33:10,17527574,2022-01-01T10:39:11+05:30,UP,M46,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2441,2022-01-01T10:22:30+05:30,Point,72.862274,21.171943,0
16D,148,GJ05BZ3989,10:34:40,17527029,2022-01-01T10:39:20+05:30,DN,H368,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2075,2022-01-01T10:23:52+05:30,Point,72.869768,21.190255,4
213D,8,GJ05BZ5519,,17530634,2022-01-01T10:39:15+05:30,DN,H390,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4316,2022-01-01T08:43:22+05:30,Point,72.890047,21.219777,11
01U,,GJ05BX8723,,17529437,2022-01-01T10:39:13+05:30,UP,H48,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2799,2022-01-01T10:31:12+05:30,Point,72.807886,21.198547,0
104D,814,GJ05BX3038,10:35:06,17533844,2022-01-01T10:39:16+05:30,DN,M03,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4449,2022-01-01T10:33:16+05:30,Point,72.882674,21.141689,0
105D,124,GJ05BX3143,10:38:02,17528496,2022-01-01T10:39:12+05:30,DN,M14,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2067,2022-01-01T10:37:32+05:30,Point,72.84459,21.151673,25
105U,673,GJ05BX3209,10:37:48,17528423,2022-01-01T10:39:14+05:30,UP,M21,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4546,2022-01-01T10:10:04+05:30,Point,72.833949,21.148149,5
205GD,345,GJ05BX3311,,17531320,2022-01-01T10:39:09+05:30,DN,M41,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,7819,2022-01-01T10:14:59+05:30,Point,72.842296,21.12623,0
104U,633,GJ05BX3480,10:38:28,17533970,2022-01-01T10:39:14+05:30,UP,M59,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2445,2022-01-01T10:09:13+05:30,Point,72.869042,21.154417,18
104U,174,GJ05BX3595,10:33:25,17533988,2022-01-01T10:39:09+05:30,UP,M64,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,10,2022-01-01T10:32:50+05:30,Point,72.840098,21.203873,0
305U,372,GJ05BX3862,,17532111,2022-01-01T10:39:07+05:30,UP,M69,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2041,2022-01-01T10:36:32+05:30,Point,72.838717,21.173216,7
305D,622,GJ05BX3919,10:38:42,17532041,2022-01-01T10:39:12+05:30,DN,M72,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4533,2022-01-01T10:19:34+05:30,Point,72.834281,21.145894,26
12D,170,GJ05BU8841,10:37:49,17527327,2022-01-01T10:39:09+05:30,DN,P18,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2050,2022-01-01T10:05:27+05:30,Point,72.817696,21.171231,46
12D,260,GJ05BV2468,10:38:17,17527225,2022-01-01T10:39:07+05:30,DN,P26,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4050,2022-01-01T10:31:37+05:30,Point,72.897234,21.210446,18
12D,331,GJ05BU9162,10:30:41,17527307,2022-01-01T10:39:12+05:30,DN,P22,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4054,2022-01-01T10:29:20+05:30,Point,72.900245,21.229933,0
12U,214,GJ05BV2742,10:37:54,17527100,2022-01-01T10:39:12+05:30,UP,P32,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2051,2022-01-01T10:20:10+05:30,Point,72.820358,21.172166,18
12U,98,GJ05BV2776,10:34:53,17527082,2022-01-01T10:38:44+05:30,UP,P33,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2041,2022-01-01T10:11:10+05:30,Point,72.839936,21.180906,14
12U,292,GJ05BV5408,10:37:21,17527088,2022-01-01T10:39:13+05:30,UP,P44,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2054,2022-01-01T10:26:23+05:30,Point,72.806427,21.167999,18
12U,237,GJ05BX1291,10:36:38,17527179,2022-01-01T10:38:37+05:30,UP,P50,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4044,2022-01-01T09:54:57+05:30,Point,72.882424,21.201486,37
12D,878,GJ05BX1314,10:37:54,17527213,2022-01-01T10:39:14+05:30,DN,P55,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4043,2022-01-01T10:18:53+05:30,Point,72.866964,21.192861,35
12D,418,GJ05BX1229,10:35:58,17527277,2022-01-01T10:39:34+05:30,DN,P57,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4008,2022-01-01T09:48:01+05:30,Point,72.755245,21.141682,24.4
12D,42,GJ05BX1196,10:37:58,17527373,2022-01-01T10:39:03+05:30,DN,P56,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4053,2022-01-01T10:37:09+05:30,Point,72.895808,21.224819,0
12D,716,GJ05BX1427,10:38:24,17527368,2022-01-01T10:39:33+05:30,DN,P61,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4044,2022-01-01T10:30:57+05:30,Point,72.870908,21.195408,24.5
12D,39,GJ05BX1430,10:38:32,17527231,2022-01-01T10:39:11+05:30,DN,P62,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4050,2022-01-01T10:32:43+05:30,Point,72.897106,21.211436,41
22U,52,GJ05BX1580,10:35:56,17529751,2022-01-01T10:39:16+05:30,UP,A02,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4252,2022-01-01T10:31:36+05:30,Point,72.849302,21.239051,0
20U,464,GJ05BX2147,10:38:16,17529565,2022-01-01T10:39:16+05:30,UP,A22,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1016,2022-01-01T10:21:44+05:30,Point,72.833578,21.209014,10
20D,219,GJ05BX2181,10:38:59,17529691,2022-01-01T10:39:18+05:30,DN,A26,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1015,2022-01-01T10:18:54+05:30,Point,72.827224,21.21124,18
21U,479,GJ05BX2218,10:36:26,17531150,2022-01-01T10:39:16+05:30,UP,A27,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2077,2022-01-01T10:07:38+05:30,Point,72.8542,21.193017,6
21U,69,GJ05BX2258,10:39:09,17531145,2022-01-01T10:39:19+05:30,UP,A30,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2075,2022-01-01T09:53:36+05:30,Point,72.871405,21.181691,14
136U,570,GJ05BX2335,10:38:14,17533509,2022-01-01T10:39:20+05:30,UP,A37,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2606,2022-01-01T10:17:05+05:30,Point,72.79277,21.172933,16
136D,162,GJ05BX2347,10:38:29,17533698,2022-01-01T10:39:24+05:30,DN,A38,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4015,2022-01-01T10:30:54+05:30,Point,72.762808,21.151542,33
21U,80,GJ05BX2443,10:37:08,17531154,2022-01-01T10:39:29+05:30,UP,A47,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2006,2022-01-01T10:07:42+05:30,Point,72.806704,21.198848,6
136U,196,GJ05BX2498,,17533511,2022-01-01T10:39:27+05:30,UP,A50,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,10,2022-01-01T10:21:22+05:30,Point,72.840122,21.204365,6
13U,11,GJ05BX9504,09:09:44,17526499,2022-01-01T10:39:12+05:30,UP,A51,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2024,2022-01-01T08:54:56+05:30,Point,72.849931,21.22136,40
117D,268,GJ05BX1544,10:36:30,17528360,2022-01-01T10:39:20+05:30,DN,C001,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2004,2022-01-01T09:49:35+05:30,Point,72.802016,21.193961,11
126U,398,GJ05BX1679,10:29:59,17528724,2022-01-01T10:39:23+05:30,UP,C002,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,10,2022-01-01T10:29:14+05:30,Point,72.840104,21.204099,0
206D,222,GJ05BX2091,10:37:55,17531986,2022-01-01T10:39:15+05:30,DN,C025,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4005,2022-01-01T10:26:37+05:30,Point,72.758052,21.144462,0
153ED,164,GJ05BX2420,,17530574,2022-01-01T10:39:22+05:30,DN,C065,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2301,2022-01-01T10:20:23+05:30,Point,72.84002,21.20525,0
216KD,807,GJ05bz0313,10:07:05,17531919,2022-01-01T10:39:27+05:30,DN,C100,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,6109,2022-01-01T08:34:26+05:30,Point,72.715989,21.081201,0
107U,1051,GJ05BX2755,10:35:10,17533072,2022-01-01T10:39:10+05:30,UP,C122,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,10,2022-01-01T08:20:04+05:30,Point,72.83918,21.202962,12
117U,279,GJ05BX2829,10:38:37,17528193,2022-01-01T10:39:17+05:30,UP,C132,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1006,2022-01-01T10:30:47+05:30,Point,72.835488,21.184591,27
106D,280,GJ05BX3148,10:38:06,17531800,2022-01-01T10:39:26+05:30,DN,C155,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4676,2022-01-01T10:31:05+05:30,Point,72.773284,21.141807,25
112U,10,GJ05BX3389,10:38:39,17529039,2022-01-01T10:39:20+05:30,UP,C180,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4041,2022-01-01T10:12:38+05:30,Point,72.851845,21.255672,34
17AD,336,GJ05CU0594,10:37:30,17530281,2022-01-01T10:39:30+05:30,DN,E004,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4033,2022-01-01T09:46:50+05:30,Point,72.909843,21.237129,29
21D,321,GJ05CU1366,10:36:14,17531255,2022-01-01T10:39:29+05:30,DN,E007,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2075,2022-01-01T10:20:24+05:30,Point,72.870933,21.185529,0
21U,219,GJ05CU1309,10:37:57,17531188,2022-01-01T10:39:27+05:30,UP,E008,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2011,2022-01-01T10:03:32+05:30,Point,72.791297,21.216816,33
14D,11,GJ05CU2034,10:37:56,17532682,2022-01-01T10:39:26+05:30,DN,E013,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2022,2022-01-01T10:25:56+05:30,Point,72.838794,21.231248,24
21D,135,GJ05CU2147,10:37:52,17531260,2022-01-01T10:39:32+05:30,DN,E016,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4022,2022-01-01T10:38:22+05:30,Point,72.852689,21.147804,44
14U,87,GJ05CU2249,10:37:22,17532825,2022-01-01T10:39:27+05:30,UP,E019,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2020,2022-01-01T09:49:37+05:30,Point,72.838381,21.228238,0
21D,202,GJ05CU2015,10:37:59,17531289,2022-01-01T10:39:29+05:30,DN,E023,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2070,2022-01-01T10:31:14+05:30,Point,72.872041,21.160928,0
17AD,40,GJ05CU2487,10:32:57,17530271,2022-01-01T10:39:32+05:30,DN,E030,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1012,2022-01-01T10:26:57+05:30,Point,72.820148,21.207309,37
17AD,98,GJ05CU2361,10:36:51,17530270,2022-01-01T10:39:31+05:30,DN,E031,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1016,2022-01-01T10:19:16+05:30,Point,72.835701,21.206036,10
21U,582,GJ05CU2258,10:36:59,17531211,2022-01-01T10:39:29+05:30,UP,E032,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2068,2022-01-01T09:47:18+05:30,Point,72.853534,21.148147,48
14D,8,GJ05CU2330,10:38:47,17532786,2022-01-01T10:39:27+05:30,DN,E033,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2001,2022-01-01T09:50:37+05:30,Point,72.780813,21.182221,0
17AU,15,GJ05CU2392,10:37:40,17530163,2022-01-01T10:39:30+05:30,UP,E043,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4065,2022-01-01T10:16:55+05:30,Point,72.88455,21.223928,3
17AU,427,GJ05BX8308,10:33:20,17530175,2022-01-01T10:39:20+05:30,UP,H02,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1015,2022-01-01T09:48:06+05:30,Point,72.807232,21.198963,6
14D,1521,GJ05BX8365,,17532617,2022-01-01T10:39:17+05:30,DN,H11,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4042,2022-01-01T10:32:37+05:30,Point,72.855856,21.255291,0
137ED,11,GJ05BZ0732,,17531352,2022-01-01T10:39:25+05:30,DN,H145,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2712,2022-01-01T10:16:49+05:30,Point,72.791486,21.21622,4
402U,1596,GJ05BZ0790,10:17:05,17533543,2022-01-01T10:39:25+05:30,UP,H149,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2263,2022-01-01T08:56:16+05:30,Point,72.869556,21.190061,0
103VD,106,GJ05BZ0880,,17531557,2022-01-01T10:39:27+05:30,DN,H157,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4250,2022-01-01T07:46:23+05:30,Point,72.866324,21.230188,20
102D,381,GJ05BZ0883,10:37:54,17533444,2022-01-01T10:39:26+05:30,DN,H158,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2221,2022-01-01T10:21:50+05:30,Point,72.8325,21.21914,6
137EU,177,GJ05BZ0884,10:25:30,17530823,2022-01-01T10:39:26+05:30,UP,H159,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2799,2022-01-01T10:09:26+05:30,Point,72.791683,21.223141,14
16D,407,GJ05BZ0937,10:29:42,17527017,2022-01-01T10:39:26+05:30,DN,H163,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2068,2022-01-01T10:28:38+05:30,Point,72.863613,21.150771,0
13U,92,GJ05BX1806,08:29:52,17526385,2022-01-01T10:39:20+05:30,UP,A06,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2013,2022-01-01T06:01:24+05:30,Point,72.809473,21.23402,17
20U,63,GJ05BX1810,10:38:29,17529621,2022-01-01T10:39:19+05:30,UP,A07,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4252,2022-01-01T10:32:59+05:30,Point,72.851287,21.241163,6
136D,248,GJ05BX1926,10:38:31,17533697,2022-01-01T10:39:22+05:30,DN,A10,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2606,2022-01-01T10:20:30+05:30,Point,72.797034,21.177158,36
20D,1255,GJ05BX2009,,17529593,2022-01-01T10:39:20+05:30,DN,A11,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2041,2022-01-01T10:38:10+05:30,Point,72.8345,21.17751,0
658D,1423,GJ05BX2033,10:38:28,17526681,2022-01-01T10:39:28+05:30,DN,C009,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4957,2022-01-01T10:21:07+05:30,Point,72.735464,21.191092,39
107U,59,GJ05BX2065,10:38:48,17533092,2022-01-01T10:39:28+05:30,UP,C018,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1144,2022-01-01T10:38:28+05:30,Point,72.837704,21.200386,26
107D,220,GJ05BX2152,10:38:03,17533331,2022-01-01T10:39:27+05:30,DN,C030,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2783,2022-01-01T10:17:06+05:30,Point,72.793224,21.19527,17
216KD,289,GJ05BX3027,10:28:42,17531909,2022-01-01T10:39:23+05:30,DN,C086,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1105,2022-01-01T09:49:29+05:30,Point,72.816792,21.192452,10
